id,type,date,date_unixtime,actor,actor_id,action,title,text,text_entities,from,from_id,photo,photo_file_size,width,height,edited,edited_unixtime,reactions,message_id,forwarded_from,forwarded_from_id,file,file_name,file_size,thumbnail,thumbnail_file_size,media_type,sticker_emoji,mime_type,poll,duration_seconds
1628,message,[전화번호_마스킹]T13:53:52,[전화번호_마스킹],,,,,"[""❇️대딸방 마사지\n❇️하노이\n❇️남성전용 마사지\n\n✅청량고추 에볼루션\n"", {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=225""}, ""\n\n✅청량고추 오리지널\n"", {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_massa/190""}, """"]","[{""type"": ""plain"", ""text"": ""❇️대딸방 마사지\n❇️하노이\n❇️남성전용 마사지\n\n✅청량고추 에볼루션\n""}, {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=225""}, {""type"": ""plain"", ""text"": ""\n\n✅청량고추 오리지널\n""}, {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_massa/190""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),51862,650,480,[전화번호_마스킹]T14:04:09,[전화번호_마스킹],"[{""type"": ""emoji"", ""count"": 3, ""emoji"": ""❤""}]",,,,,,,,,,,,,
1629,message,[전화번호_마스킹]T16:05:57,[전화번호_마스킹],,,,,"[""✔️ 주(Zu) 출장 서비스\n▶️ 호치민 출장전문 마사지, 안마, 에스코트\n\n❤️ 이용코스\n☑️ V1 링감 마사지 60분, 150만동\n— • HJ + BJ 마무리\n☑️ V2 스페셜 원샷 30~40분, 170만동\n— • 마사지 x, 원샷 마무리\n☑️ V3 전신 마사지 60분, 180만동\n— • 마사지, 원샷 마무리\n☑️ V4 전신 마사지 90분, 200만동\n— • 마사지, 원샷 마무리\n☑️ V5 전신 마사지 120분, 340만동\n— • 마사지, 투샷 마무리\n☑️ V6 전신 마사지 5시간, 450만동\n— • 마사지 2회, 투샷 마무리(동일 관리사)\n☑️ V7 긴밤 출장, 500만동\n— • 밤11시 ~ 아침7시, 마무리 2회이상\n☑️ V8 스페셜 에코 10시간, 600만동\n— • 함께 외식 & 시간 보내기, 마무리 2회이상, 시간대는 자유롭게 조율 가능\n☑️ V9 프리미엄 서비스 12시간, 800만동\n— • 특별한 매니저와 선택 후 바/클럽 동행 (술자리, 케어 포함), 마무리 2회이상\n\n▶️ 이용문의\n카카오톡 ZuMassgeRelaxatHome\n텔레그램 "", {""type"": ""mention"", ""text"": ""@[아이디_마스킹]""}, ""\n잘로 "", {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, ""\n\n✅청량고추 오리지널\n"", {""type"": ""link"", ""text"": ""https://vina-forman11.com/bac_night/75""}, ""\n\n✅청량고추 에볼루션\n"", {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=226""}, """"]","[{""type"": ""plain"", ""text"": ""✔️ 주(Zu) 출장 서비스\n▶️ 호치민 출장전문 마사지, 안마, 에스코트\n\n❤️ 이용코스\n☑️ V1 링감 마사지 60분, 150만동\n— • HJ + BJ 마무리\n☑️ V2 스페셜 원샷 30~40분, 170만동\n— • 마사지 x, 원샷 마무리\n☑️ V3 전신 마사지 60분, 180만동\n— • 마사지, 원샷 마무리\n☑️ V4 전신 마사지 90분, 200만동\n— • 마사지, 원샷 마무리\n☑️ V5 전신 마사지 120분, 340만동\n— • 마사지, 투샷 마무리\n☑️ V6 전신 마사지 5시간, 450만동\n— • 마사지 2회, 투샷 마무리(동일 관리사)\n☑️ V7 긴밤 출장, 500만동\n— • 밤11시 ~ 아침7시, 마무리 2회이상\n☑️ V8 스페셜 에코 10시간, 600만동\n— • 함께 외식 & 시간 보내기, 마무리 2회이상, 시간대는 자유롭게 조율 가능\n☑️ V9 프리미엄 서비스 12시간, 800만동\n— • 특별한 매니저와 선택 후 바/클럽 동행 (술자리, 케어 포함), 마무리 2회이상\n\n▶️ 이용문의\n카카오톡 ZuMassgeRelaxatHome\n텔레그램 ""}, {""type"": ""mention"", ""text"": ""@[아이디_마스킹]""}, {""type"": ""plain"", ""text"": ""\n잘로 ""}, {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, {""type"": ""plain"", ""text"": ""\n\n✅청량고추 오리지널\n""}, {""type"": ""link"", ""text"": ""https://vina-forman11.com/bac_night/75""}, {""type"": ""plain"", ""text"": ""\n\n✅청량고추 에볼루션\n""}, {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=226""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),135027,800,1260,[전화번호_마스킹]T14:22:00,[전화번호_마스킹],"[{""type"": ""emoji"", ""count"": 2, ""emoji"": ""❤""}, {""type"": ""emoji"", ""count"": 1, ""emoji"": ""❤‍🔥""}]",,,,,,,,,,,,,
1630,message,[전화번호_마스킹]T01:31:58,[전화번호_마스킹],,,,,"[""❇️홍대스파\n❇️하노이\n❇️남성전용 이발관/마사지\n\n✅청량고추 에볼루션\n"", {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=227""}, ""\n\n✅청량고추 오리지널\n"", {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_massa/191""}, """"]","[{""type"": ""plain"", ""text"": ""❇️홍대스파\n❇️하노이\n❇️남성전용 이발관/마사지\n\n✅청량고추 에볼루션\n""}, {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=227""}, {""type"": ""plain"", ""text"": ""\n\n✅청량고추 오리지널\n""}, {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_massa/191""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),53835,650,480,[전화번호_마스킹]T20:58:55,[전화번호_마스킹],,,,,,,,,,,,,,
1631,message,[전화번호_마스킹]T20:33:41,[전화번호_마스킹],,,,,"[""❇️상호 : VPOP 가라오케\n❇️지역 : 베트남 하노이 중화\n❇️구분 : 가라오케\n\n✔️ 로컬 제휴업소\n\n📞이용문의\n카카오톡 Namvuvpop\n전화번호 "", {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, ""\n텔레그램 "", {""type"": ""mention"", ""text"": ""@[아이디_마스킹]""}, ""\n잘로 "", {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, ""\n\n✅청량고추 에볼루션\n"", {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=228""}, ""\n\n✅청량고추 오리지널\n"", {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_kara/389""}, """"]","[{""type"": ""plain"", ""text"": ""❇️상호 : VPOP 가라오케\n❇️지역 : 베트남 하노이 중화\n❇️구분 : 가라오케\n\n✔️ 로컬 제휴업소\n\n📞이용문의\n카카오톡 Namvuvpop\n전화번호 ""}, {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, {""type"": ""plain"", ""text"": ""\n텔레그램 ""}, {""type"": ""mention"", ""text"": ""@[아이디_마스킹]""}, {""type"": ""plain"", ""text"": ""\n잘로 ""}, {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, {""type"": ""plain"", ""text"": ""\n\n✅청량고추 에볼루션\n""}, {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=228""}, {""type"": ""plain"", ""text"": ""\n\n✅청량고추 오리지널\n""}, {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_kara/389""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),48770,650,480,[전화번호_마스킹]T18:34:36,[전화번호_마스킹],"[{""type"": ""emoji"", ""count"": 1, ""emoji"": ""❤""}]",,,,,,,,,,,,,
1632,message,[전화번호_마스킹]T17:57:20,[전화번호_마스킹],,,,,"[""☑️ 도쿄 마사지 1호점, 2호점\n\n✔️ 이벤트 기간 : ~ 10월30일까지\n\n✔️ 청량고추 회원 할인 이벤트\n1. 사전 예약시 20% 이용료 할인\n2. 전저류 50% 할인\n\n✔️ 업소정보(1호점 - 중화)\n청량고추 에볼루션\n"", {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=27""}, ""\n\n청량고추 오리지널\n"", {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_massa/19""}, ""\n\n✔️ 업소정보(2호점 - 미딩)\n청량고추 에볼루션\n"", {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=141""}, ""\n\n청량고추 오리지널\n"", {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_massa/181""}, """"]","[{""type"": ""plain"", ""text"": ""☑️ 도쿄 마사지 1호점, 2호점\n\n✔️ 이벤트 기간 : ~ 10월30일까지\n\n✔️ 청량고추 회원 할인 이벤트\n1. 사전 예약시 20% 이용료 할인\n2. 전저류 50% 할인\n\n✔️ 업소정보(1호점 - 중화)\n청량고추 에볼루션\n""}, {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=27""}, {""type"": ""plain"", ""text"": ""\n\n청량고추 오리지널\n""}, {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_massa/19""}, {""type"": ""plain"", ""text"": ""\n\n✔️ 업소정보(2호점 - 미딩)\n청량고추 에볼루션\n""}, {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=141""}, {""type"": ""plain"", ""text"": ""\n\n청량고추 오리지널\n""}, {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_massa/181""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),54564,500,500,[전화번호_마스킹]T10:04:25,[전화번호_마스킹],"[{""type"": ""emoji"", ""count"": 2, ""emoji"": ""❤""}]",,,,,,,,,,,,,
1633,message,[전화번호_마스킹]T17:50:08,[전화번호_마스킹],,,,,"[""❇️THE SPA(더스파)\n❇️하노이\n❇️고급 마사지&스파\n\n전화번호 "", {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, ""\n카카오톡 thespa72\n\n❤️10월 BIG 프로모션 패키지\n\n📌바디90분\n•10회: 600만동\n•20회: 1000만동\n\n📌바디60분\n•10회: 450만동\n•20회: 800만동\n\n📌바디&스킨케어90분\n•10회: 750만동\n\n📌샴푸45분\n•10회: 150만동\n\n✅청량고추 에볼루션\n"", {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=230""}, ""\n\n✅청량고추 오리지널\n"", {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_massa2/57""}, """"]","[{""type"": ""plain"", ""text"": ""❇️THE SPA(더스파)\n❇️하노이\n❇️고급 마사지&스파\n\n전화번호 ""}, {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, {""type"": ""plain"", ""text"": ""\n카카오톡 thespa72\n\n❤️10월 BIG 프로모션 패키지\n\n📌바디90분\n•10회: 600만동\n•20회: 1000만동\n\n📌바디60분\n•10회: 450만동\n•20회: 800만동\n\n📌바디&스킨케어90분\n•10회: 750만동\n\n📌샴푸45분\n•10회: 150만동\n\n✅청량고추 에볼루션\n""}, {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=230""}, {""type"": ""plain"", ""text"": ""\n\n✅청량고추 오리지널\n""}, {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_massa2/57""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),47498,650,480,[전화번호_마스킹]T17:59:01,[전화번호_마스킹],"[{""type"": ""emoji"", ""count"": 2, ""emoji"": ""❤""}]",,,,,,,,,,,,,
1634,message,[전화번호_마스킹]T22:11:14,[전화번호_마스킹],,,,,"[""❇️상호 : K 드라마 착석바\n❇️지역 : 하노이 남쭝엔\n❇️구분 : 착석바\n\n✔️ 배우지망생 직원과 함께~\n✔️ 가성비 좋은 착석비 10만동/1시간\n✔️ 주류, 안주 단품 주문 가능\n\n📞이용문의\n전화번호 "", {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, ""(한국번호)\n카카오톡 high1pro\n잘로 "", {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, ""\n\n✅청량고추 에볼루션\n"", {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=231""}, ""\n\n✅청량고추 오리지널\n"", {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_kara/390""}, """"]","[{""type"": ""plain"", ""text"": ""❇️상호 : K 드라마 착석바\n❇️지역 : 하노이 남쭝엔\n❇️구분 : 착석바\n\n✔️ 배우지망생 직원과 함께~\n✔️ 가성비 좋은 착석비 10만동/1시간\n✔️ 주류, 안주 단품 주문 가능\n\n📞이용문의\n전화번호 ""}, {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, {""type"": ""plain"", ""text"": ""(한국번호)\n카카오톡 high1pro\n잘로 ""}, {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, {""type"": ""plain"", ""text"": ""\n\n✅청량고추 에볼루션\n""}, {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=231""}, {""type"": ""plain"", ""text"": ""\n\n✅청량고추 오리지널\n""}, {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_kara/390""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),52373,650,480,[전화번호_마스킹]T11:02:35,[전화번호_마스킹],"[{""type"": ""emoji"", ""count"": 1, ""emoji"": ""❤""}]",,,,,,,,,,,,,
1635,message,[전화번호_마스킹]T14:43:48,[전화번호_마스킹],,,,,"[""☑️ 쓰리따봉 마사지\n\n✔️ 지역\n베트남 - 하노이 미딩\n\n✔️ 이벤트 기간\n~ 25년 10월말까지\n\n✔️ 이벤트 내용\n60분코스 "", {""type"": ""strikethrough"", ""text"": ""55만동""}, "" ▶️ 40만동\n90분코스"", {""type"": ""strikethrough"", ""text"": "" 65만동""}, "" ▶️ 50만동\n120분코스 "", {""type"": ""strikethrough"", ""text"": ""90만동""}, "" ▶️ 70만동\n\n✔️ 업소정보\n청량고추 에볼루션\n"", {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=197""}, ""\n\n청량고추 오리지널\n"", {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_massa2/55""}, """"]","[{""type"": ""plain"", ""text"": ""☑️ 쓰리따봉 마사지\n\n✔️ 지역\n베트남 - 하노이 미딩\n\n✔️ 이벤트 기간\n~ 25년 10월말까지\n\n✔️ 이벤트 내용\n60분코스 ""}, {""type"": ""strikethrough"", ""text"": ""55만동""}, {""type"": ""plain"", ""text"": "" ▶️ 40만동\n90분코스""}, {""type"": ""strikethrough"", ""text"": "" 65만동""}, {""type"": ""plain"", ""text"": "" ▶️ 50만동\n120분코스 ""}, {""type"": ""strikethrough"", ""text"": ""90만동""}, {""type"": ""plain"", ""text"": "" ▶️ 70만동\n\n✔️ 업소정보\n청량고추 에볼루션\n""}, {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=197""}, {""type"": ""plain"", ""text"": ""\n\n청량고추 오리지널\n""}, {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_massa2/55""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),53659,500,500,[전화번호_마스킹]T19:44:56,[전화번호_마스킹],"[{""type"": ""emoji"", ""count"": 3, ""emoji"": ""❤""}]",,,,,,,,,,,,,
1637,message,[전화번호_마스킹]T22:05:07,[전화번호_마스킹],,,,,"[""☑️ 이태원 이발관\n\n✔️ 지역\n베트남 - 하노이 미딩\n\n✔️ 이벤트 기간\n~ 별도통보시까지\n\n✔️ 이벤트 내용\n이용요금 20% 할인\n\n✔️ 업소정보\n청량고추 에볼루션\n"", {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=198""}, ""\n\n청량고추 오리지널\n"", {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_massa2/56""}, """"]","[{""type"": ""plain"", ""text"": ""☑️ 이태원 이발관\n\n✔️ 지역\n베트남 - 하노이 미딩\n\n✔️ 이벤트 기간\n~ 별도통보시까지\n\n✔️ 이벤트 내용\n이용요금 20% 할인\n\n✔️ 업소정보\n청량고추 에볼루션\n""}, {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=198""}, {""type"": ""plain"", ""text"": ""\n\n청량고추 오리지널\n""}, {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_massa2/56""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),56872,500,500,[전화번호_마스킹]T02:18:25,[전화번호_마스킹],"[{""type"": ""emoji"", ""count"": 2, ""emoji"": ""❤""}]",,,,,,,,,,,,,
1638,message,[전화번호_마스킹]T16:10:59,[전화번호_마스킹],,,,,"[""❇️애플스파(Apple Spa)\n❇️다낭\n❇️다낭 최초! 남성전용 황제때밀이\n\n☑️예약정보\n카카오톡 vinaforman99\n텔레그램 "", {""type"": ""mention"", ""text"": ""@[아이디_마스킹]""}, ""\n\n✅청량고추 에볼루션\n"", {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=232""}, ""\n\n✅청량고추 오리지널\n1. "", {""type"": ""link"", ""text"": ""https://vina-forman11.com/da_night/88""}, ""\n2. "", {""type"": ""link"", ""text"": ""https://nvina-forman.com/da_night/88""}, """"]","[{""type"": ""plain"", ""text"": ""❇️애플스파(Apple Spa)\n❇️다낭\n❇️다낭 최초! 남성전용 황제때밀이\n\n☑️예약정보\n카카오톡 vinaforman99\n텔레그램 ""}, {""type"": ""mention"", ""text"": ""@[아이디_마스킹]""}, {""type"": ""plain"", ""text"": ""\n\n✅청량고추 에볼루션\n""}, {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=232""}, {""type"": ""plain"", ""text"": ""\n\n✅청량고추 오리지널\n1. ""}, {""type"": ""link"", ""text"": ""https://vina-forman11.com/da_night/88""}, {""type"": ""plain"", ""text"": ""\n2. ""}, {""type"": ""link"", ""text"": ""https://nvina-forman.com/da_night/88""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),200551,750,1260,[전화번호_마스킹]T08:44:55,[전화번호_마스킹],"[{""type"": ""emoji"", ""count"": 3, ""emoji"": ""❤""}]",,,,,,,,,,,,,
1641,message,[전화번호_마스킹]T14:13:33,[전화번호_마스킹],,,,,"[""✅피닉스 홀덤 카지노\n\n⭐️피닉스리조트 카지노 홀덤룸⭐️\n\n⏰ 운영시간 : 4시 스타트~마감까지\n\n🏡하루 5시간 이상 게임시\""호텔 1박매일무료제공\""\n🏡1개월이상 아파트 제공!\n🏡2인이상아파트 2룸 제공!\n\n⭐️작은게임⭐️\n📝블라인드 5만동-10만동-20만동 베트남\n📝바이인 800만동~5000만동\n\n⭐️중간게임⭐️\n📝블라인드 8만동~16만동~32만동\n📝바이인 3500만동~무제한\n\n😀식사,음료,담배 무료제공😀 \n\n🚗하노이,공항왕복 무료셔틀🚗\n\n🎊매일 3~5게임 운영!! 중국인 방수 많음\n🎊작은게임 부터 큰게임까지!! \n🎊최신 인테리어와 현지 미녀 서빙 딜러\n🎊신규 예약후 첫방문시 300위안 서비스칩 제공!\n\n청량고추 에볼루션\n"", {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=233""}, ""\n\n청량고추 오리지널\n"", {""type"": ""link"", ""text"": ""https://vina-forman11.com/vn_casino/17""}, ""\n\n🌟언제 어디서든\n🌟하루의 피로를 풀고자 하실때\n🌟므흣한 순간을 보내고 싶으실때\n\n카카오톡(Kakao Talk) Vietnam888\n텔레그램(Telegram) "", {""type"": ""mention"", ""text"": ""@[아이디_마스킹]""}, ""\n전화번호(Tel) "", {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, """"]","[{""type"": ""plain"", ""text"": ""✅피닉스 홀덤 카지노\n\n⭐️피닉스리조트 카지노 홀덤룸⭐️\n\n⏰ 운영시간 : 4시 스타트~마감까지\n\n🏡하루 5시간 이상 게임시\""호텔 1박매일무료제공\""\n🏡1개월이상 아파트 제공!\n🏡2인이상아파트 2룸 제공!\n\n⭐️작은게임⭐️\n📝블라인드 5만동-10만동-20만동 베트남\n📝바이인 800만동~5000만동\n\n⭐️중간게임⭐️\n📝블라인드 8만동~16만동~32만동\n📝바이인 3500만동~무제한\n\n😀식사,음료,담배 무료제공😀 \n\n🚗하노이,공항왕복 무료셔틀🚗\n\n🎊매일 3~5게임 운영!! 중국인 방수 많음\n🎊작은게임 부터 큰게임까지!! \n🎊최신 인테리어와 현지 미녀 서빙 딜러\n🎊신규 예약후 첫방문시 300위안 서비스칩 제공!\n\n청량고추 에볼루션\n""}, {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=233""}, {""type"": ""plain"", ""text"": ""\n\n청량고추 오리지널\n""}, {""type"": ""link"", ""text"": ""https://vina-forman11.com/vn_casino/17""}, {""type"": ""plain"", ""text"": ""\n\n🌟언제 어디서든\n🌟하루의 피로를 풀고자 하실때\n🌟므흣한 순간을 보내고 싶으실때\n\n카카오톡(Kakao Talk) Vietnam888\n텔레그램(Telegram) ""}, {""type"": ""mention"", ""text"": ""@[아이디_마스킹]""}, {""type"": ""plain"", ""text"": ""\n전화번호(Tel) ""}, {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),134424,1280,731,[전화번호_마스킹]T14:13:36,[전화번호_마스킹],,,,,,,,,,,,,,
1642,message,[전화번호_마스킹]T19:23:07,[전화번호_마스킹],,,,,"[""✔️ 핫걸(HOT GIRL) 출장 서비스\n▶️ 하노이 출장전문 마사지, 안마, 에스코트\n\n❤️ 이용코스\n✔️ 모든 비용은 팁이 포함된 금액입니다.\n✔️ 일부지역은 교통비가 발생할 수 있습니다.\n\n☑️ 1. 아로마 마사지 코스(Aroma)\n— • 90분 70만동\n— • 120분 80만동\n\n☑️ 2. 아로마 마사지 + 손 마무리(Aroma + hand)\n— • 60분 110만동\n— • 90분 130만동\n\n☑️ 3. 아로마 마사지 + 입 마무리(Aroma + Blow)\n— • 60분 150만동\n— • 90분 170만동\n\n☑️ 4. 누루 마사지(Nuru)\n— • 60분 160만동\n— • 90분 180만동\n\n☑️ 5. 누루 마사지 + 스페셜 마무리(Nuru + Special)\n— • 90분 270만동\n\n☑️ VIP 1 마사지 + 스페셜 마무리\n— • 90분 230만동\n\n☑️ VIP 2 스페셜 마무리만...\n— • 200만동\n\n☑️ VIP 3 긴밤, 400만동\n— • 오후11시 ~ 아침 7시\n\n☑️ VIP 4 에스코트\n— • 12시간 550만동\n— • 24시간 650만동\n\n▶️ 이용문의\n카카오톡(Kakao Talk) hotgirl2k5\n텔레그램(Telegram) "", {""type"": ""mention"", ""text"": ""@[아이디_마스킹]""}, ""\n잘로(Zalo) "", {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, ""\n라인(Line) hotgirl2k5\n\n✅청량고추 오리지널\n"", {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_home_massa/119""}, ""\n\n✅청량고추 에볼루션\n"", {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=234""}, """"]","[{""type"": ""plain"", ""text"": ""✔️ 핫걸(HOT GIRL) 출장 서비스\n▶️ 하노이 출장전문 마사지, 안마, 에스코트\n\n❤️ 이용코스\n✔️ 모든 비용은 팁이 포함된 금액입니다.\n✔️ 일부지역은 교통비가 발생할 수 있습니다.\n\n☑️ 1. 아로마 마사지 코스(Aroma)\n— • 90분 70만동\n— • 120분 80만동\n\n☑️ 2. 아로마 마사지 + 손 마무리(Aroma + hand)\n— • 60분 110만동\n— • 90분 130만동\n\n☑️ 3. 아로마 마사지 + 입 마무리(Aroma + Blow)\n— • 60분 150만동\n— • 90분 170만동\n\n☑️ 4. 누루 마사지(Nuru)\n— • 60분 160만동\n— • 90분 180만동\n\n☑️ 5. 누루 마사지 + 스페셜 마무리(Nuru + Special)\n— • 90분 270만동\n\n☑️ VIP 1 마사지 + 스페셜 마무리\n— • 90분 230만동\n\n☑️ VIP 2 스페셜 마무리만...\n— • 200만동\n\n☑️ VIP 3 긴밤, 400만동\n— • 오후11시 ~ 아침 7시\n\n☑️ VIP 4 에스코트\n— • 12시간 550만동\n— • 24시간 650만동\n\n▶️ 이용문의\n카카오톡(Kakao Talk) hotgirl2k5\n텔레그램(Telegram) ""}, {""type"": ""mention"", ""text"": ""@[아이디_마스킹]""}, {""type"": ""plain"", ""text"": ""\n잘로(Zalo) ""}, {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, {""type"": ""plain"", ""text"": ""\n라인(Line) hotgirl2k5\n\n✅청량고추 오리지널\n""}, {""type"": ""link"", ""text"": ""https://vina-forman11.com/hanoi_home_massa/119""}, {""type"": ""plain"", ""text"": ""\n\n✅청량고추 에볼루션\n""}, {""type"": ""link"", ""text"": ""https://evina-forman.com/detail.php?number=234""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),131213,1280,800,[전화번호_마스킹]T19:39:06,[전화번호_마스킹],"[{""type"": ""emoji"", ""count"": 3, ""emoji"": ""❤""}]",,,,,,,,,,,,,
