id,type,date,date_unixtime,actor,actor_id,action,title,text,text_entities,from,from_id,photo,photo_file_size,width,height,edited,edited_unixtime,reactions,message_id,forwarded_from,forwarded_from_id,file,file_name,file_size,thumbnail,thumbnail_file_size,media_type,sticker_emoji,mime_type,poll,duration_seconds
819,message,2020-09-05T14:21:32,1599283292,,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),256404,1280,1280,,,,,,,,,,,,,,,,
820,message,2020-09-05T14:21:32,1599283292,,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),280930,1280,1280,,,,,,,,,,,,,,,,
821,message,2020-09-05T17:59:36,1599296376,,,,,"[""안녕하세요\n모든 메뉴가 맛있는 미딩 팔도포차입니다 ^^\n\n팔도 명품음식 및 안주가 한가득!!\n\n점심특선 개시!!\n팔도포차 점심메뉴 개시합니다!\n\n1.잔치국수/13만동\n2.비빔국수/13만동\n3.충무김밥/10만동\n\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/베트남-하노이-미딩-포차-야식-술집-하노이-팔도포차""}, ""\n\n구글위치\n"", {""type"": ""link"", ""text"": ""https://goo.gl/maps/vJcoKu5SQPqHxwMAA""}, """"]","[{""type"": ""plain"", ""text"": ""안녕하세요\n모든 메뉴가 맛있는 미딩 팔도포차입니다 ^^\n\n팔도 명품음식 및 안주가 한가득!!\n\n점심특선 개시!!\n팔도포차 점심메뉴 개시합니다!\n\n1.잔치국수/13만동\n2.비빔국수/13만동\n3.충무김밥/10만동\n\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/베트남-하노이-미딩-포차-야식-술집-하노이-팔도포차""}, {""type"": ""plain"", ""text"": ""\n\n구글위치\n""}, {""type"": ""link"", ""text"": ""https://goo.gl/maps/vJcoKu5SQPqHxwMAA""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),299976,904,1280,2020-09-14T14:11:45,1600060305,,,,,,,,,,,,,,
822,message,2020-09-05T17:59:36,1599296376,,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),278051,904,1280,,,,,,,,,,,,,,,,
824,message,2020-09-08T17:00:28,1599552028,,,,,"[""밤일로 삐지게 하는 일 없는 까마\n\n하노이 까마 팝니다~~\n하노이 지역 무료 배달 합니다\n오픈톡 주세요~\n19시 -23시 까자 가능\n당구장/맛사지/노래방 업주분들 많은 연락 부탁 드립니다\n죽지 않아요\n가격문의 아래 카톡 문의 드립니다.\n\n텔레그램 : "", {""type"": ""mention"", ""text"": ""@HANOIKAMA73""}, ""\n카톡 : kama73""]","[{""type"": ""plain"", ""text"": ""밤일로 삐지게 하는 일 없는 까마\n\n하노이 까마 팝니다~~\n하노이 지역 무료 배달 합니다\n오픈톡 주세요~\n19시 -23시 까자 가능\n당구장/맛사지/노래방 업주분들 많은 연락 부탁 드립니다\n죽지 않아요\n가격문의 아래 카톡 문의 드립니다.\n\n텔레그램 : ""}, {""type"": ""mention"", ""text"": ""@HANOIKAMA73""}, {""type"": ""plain"", ""text"": ""\n카톡 : kama73""}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),185856,891,1260,2020-11-10T18:17:22,1604999842,,,,,,,,,,,,,,
825,message,2020-09-09T11:55:38,1599620138,,,,,"[""안녕하세요\n중화 초콜렛 가라오케입니다.\n\n금일부터 영업 재개하오니\n많이들 놀러와주세요\n감사합니다.\n\n전화 036 396 3667\n​카톡 kimmila31\n\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/하노이-가라오케-hanoi-karaoke-중화-초콜렛-가라오케-chocolate-karaoke""}, """"]","[{""type"": ""plain"", ""text"": ""안녕하세요\n중화 초콜렛 가라오케입니다.\n\n금일부터 영업 재개하오니\n많이들 놀러와주세요\n감사합니다.\n\n전화 036 396 3667\n​카톡 kimmila31\n\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/하노이-가라오케-hanoi-karaoke-중화-초콜렛-가라오케-chocolate-karaoke""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),193286,891,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,,,,,,,,,,
826,message,2020-09-09T11:55:38,1599620138,,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),197579,891,1260,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,,,,,,,,,,
828,message,2020-09-11T17:49:36,1599814176,,,,,"[{""type"": ""hashtag"", ""text"": ""#하노이가라오케""}, "" "", {""type"": ""hashtag"", ""text"": ""#남쭝엔가라오케""}, ""\n\n🥂남중엔 임페리얼 가라오케🥂\n\n🎉코로나 주대 40% 할인 행사🎉\n\n🇰🇷한국인 사장, 실장 항시 대기 🇰🇷\n\n💝지치고 힘든시기 같이 이겨내 보시죠💝\n\n\n문의 : "", {""type"": ""phone"", ""text"": ""0867434231""}, ""\n카톡 : IMPERIAL535\n주소 : "", {""type"": ""link"", ""text"": ""https://goo.gl/maps/7VMzmt86XzNbWHjh7""}, """"]","[{""type"": ""hashtag"", ""text"": ""#하노이가라오케""}, {""type"": ""plain"", ""text"": "" ""}, {""type"": ""hashtag"", ""text"": ""#남쭝엔가라오케""}, {""type"": ""plain"", ""text"": ""\n\n🥂남중엔 임페리얼 가라오케🥂\n\n🎉코로나 주대 40% 할인 행사🎉\n\n🇰🇷한국인 사장, 실장 항시 대기 🇰🇷\n\n💝지치고 힘든시기 같이 이겨내 보시죠💝\n\n\n문의 : ""}, {""type"": ""phone"", ""text"": ""0867434231""}, {""type"": ""plain"", ""text"": ""\n카톡 : IMPERIAL535\n주소 : ""}, {""type"": ""link"", ""text"": ""https://goo.gl/maps/7VMzmt86XzNbWHjh7""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),195846,891,1260,2021-01-04T17:14:09,1609748049,,,,,,,,,,,,,,
829,message,2020-09-14T16:11:07,1600067467,,,,,"[{""type"": ""hashtag"", ""text"": ""#하노이VIP마사지""}, "" "", {""type"": ""hashtag"", ""text"": ""#미딩VIP마사지""}, ""\n\n안녕하세요 사장님들을 위한 VIP마사지 어메이징 입니다!\n\n#1. VIP서비스\n\n#2. VVIP서비스 (예약 필수)\n@카톡 문의만 받습니다@\n\n사장님들의 많은 성원에 감사합니다.\n11월도 이어서 추가 할인을 시행합니다. \n\n💥11월 EVENT💥\nVIP서비스\n1시부터 5시 30분 70% 할인\n5시 30분부터 1시 20% 할인\n(🤚단 팁 제외)\nVVIP B 300.000đ할인\n\n더욱더 솔깃한 서비스 준비중\n\n❗️계속해서 추가 모집 중❗️\n\n새로운 시작 최선을 다해 모시는 어메이징VIP가 되겠습니다.\n\n카톡 baty800\n전화 "", {""type"": ""phone"", ""text"": ""0387961621""}, ""\n\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/post/하노이-vip-마사지-어메이징-vip-마사지-amazing-vip-massage""}, ""\n\n"", {""type"": ""link"", ""text"": ""https://goo.gl/maps/vT67woDSS7k7tLQ87""}, """"]","[{""type"": ""hashtag"", ""text"": ""#하노이VIP마사지""}, {""type"": ""plain"", ""text"": "" ""}, {""type"": ""hashtag"", ""text"": ""#미딩VIP마사지""}, {""type"": ""plain"", ""text"": ""\n\n안녕하세요 사장님들을 위한 VIP마사지 어메이징 입니다!\n\n#1. VIP서비스\n\n#2. VVIP서비스 (예약 필수)\n@카톡 문의만 받습니다@\n\n사장님들의 많은 성원에 감사합니다.\n11월도 이어서 추가 할인을 시행합니다. \n\n💥11월 EVENT💥\nVIP서비스\n1시부터 5시 30분 70% 할인\n5시 30분부터 1시 20% 할인\n(🤚단 팁 제외)\nVVIP B 300.000đ할인\n\n더욱더 솔깃한 서비스 준비중\n\n❗️계속해서 추가 모집 중❗️\n\n새로운 시작 최선을 다해 모시는 어메이징VIP가 되겠습니다.\n\n카톡 baty800\n전화 ""}, {""type"": ""phone"", ""text"": ""0387961621""}, {""type"": ""plain"", ""text"": ""\n\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/post/하노이-vip-마사지-어메이징-vip-마사지-amazing-vip-massage""}, {""type"": ""plain"", ""text"": ""\n\n""}, {""type"": ""link"", ""text"": ""https://goo.gl/maps/vT67woDSS7k7tLQ87""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),204291,904,1280,2020-11-17T18:47:20,1605606440,,,,,,,,,,,,,,
830,message,2020-09-18T11:43:36,1600397016,,,,,"[""🌃하노이/다낭/호치민 밤문화\nhanoi✅da nang✅ho chi minh night life\n\nMain site : "", {""type"": ""link"", ""text"": ""https://www.vina-forman19.com""}, ""\nnaver cafe : "", {""type"": ""link"", ""text"": ""https://cafe.naver.com/vinaforman""}, ""\nTelegram  : "", {""type"": ""link"", ""text"": ""https://t.me/hanoi1999""}, ""\n\n🎇베트남 황제투어\n하노이, 다낭\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/vina-luxury""}, ""\n\n🎆하노이 밤문화💋hanoi night life\n가라오케\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/hanoi-01""}, ""\n\nVIP 마사지/마사지\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/vipspa""}, ""\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/vip""}, ""\n\n🎑박닌💋Bac Ninh\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/bacninh1""}, ""\n\n🌇다낭 밤문화💋Da nang night life\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/dananggirl""}, ""\n\n🌉호치민 밤문화💋Ho chi minh night life\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/hcm01""}, """"]","[{""type"": ""plain"", ""text"": ""🌃하노이/다낭/호치민 밤문화\nhanoi✅da nang✅ho chi minh night life\n\nMain site : ""}, {""type"": ""link"", ""text"": ""https://www.vina-forman19.com""}, {""type"": ""plain"", ""text"": ""\nnaver cafe : ""}, {""type"": ""link"", ""text"": ""https://cafe.naver.com/vinaforman""}, {""type"": ""plain"", ""text"": ""\nTelegram  : ""}, {""type"": ""link"", ""text"": ""https://t.me/hanoi1999""}, {""type"": ""plain"", ""text"": ""\n\n🎇베트남 황제투어\n하노이, 다낭\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/vina-luxury""}, {""type"": ""plain"", ""text"": ""\n\n🎆하노이 밤문화💋hanoi night life\n가라오케\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/hanoi-01""}, {""type"": ""plain"", ""text"": ""\n\nVIP 마사지/마사지\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/vipspa""}, {""type"": ""plain"", ""text"": ""\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/vip""}, {""type"": ""plain"", ""text"": ""\n\n🎑박닌💋Bac Ninh\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/bacninh1""}, {""type"": ""plain"", ""text"": ""\n\n🌇다낭 밤문화💋Da nang night life\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/dananggirl""}, {""type"": ""plain"", ""text"": ""\n\n🌉호치민 밤문화💋Ho chi minh night life\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/hcm01""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,,,,,2020-10-30T11:05:09,1604023509,,,,,,,,,,,,,,
831,message,2020-09-18T17:35:18,1600418118,,,,,"[{""type"": ""hashtag"", ""text"": ""#하노이이발관""}, "" "", {""type"": ""hashtag"", ""text"": ""#미딩이발관""}, ""\n\n✅오늘부터 영업 개시\n\n미딩 황제 VIP 이발소\n❤️발기차게!! ❤️ 짜릿하게!!\n\n전직원 세라복 기본!!\n\n면도,귀청소,손발톱소지,마사지,샴푸\n마지막 마무리🔞 까지 한번에 해결\n\n입싸는 기본!!\n영혼까지 쭈웁 !!!\n\n🍹아이스 아메리카노는 서비스\n지나가다 목마르시면 들리셔도 됩니다\n\n전화번호 : "", {""type"": ""phone"", ""text"": ""0867071004""}, ""\n카카오톡 : kinghanoi\n영업시간 낮12시부터 ~ 밤12시까지\nSo3 ngo39 dinh thon\n(딩톤 원마트 건너편)\n\n"", {""type"": ""link"", ""text"": ""http://vina-forman18.com/hanoi_massa/6""}, ""\n\n구글위치\n"", {""type"": ""link"", ""text"": ""https://goo.gl/maps/er1jTGm6rjYrf6Hi6""}, """"]","[{""type"": ""hashtag"", ""text"": ""#하노이이발관""}, {""type"": ""plain"", ""text"": "" ""}, {""type"": ""hashtag"", ""text"": ""#미딩이발관""}, {""type"": ""plain"", ""text"": ""\n\n✅오늘부터 영업 개시\n\n미딩 황제 VIP 이발소\n❤️발기차게!! ❤️ 짜릿하게!!\n\n전직원 세라복 기본!!\n\n면도,귀청소,손발톱소지,마사지,샴푸\n마지막 마무리🔞 까지 한번에 해결\n\n입싸는 기본!!\n영혼까지 쭈웁 !!!\n\n🍹아이스 아메리카노는 서비스\n지나가다 목마르시면 들리셔도 됩니다\n\n전화번호 : ""}, {""type"": ""phone"", ""text"": ""0867071004""}, {""type"": ""plain"", ""text"": ""\n카카오톡 : kinghanoi\n영업시간 낮12시부터 ~ 밤12시까지\nSo3 ngo39 dinh thon\n(딩톤 원마트 건너편)\n\n""}, {""type"": ""link"", ""text"": ""http://vina-forman18.com/hanoi_massa/6""}, {""type"": ""plain"", ""text"": ""\n\n구글위치\n""}, {""type"": ""link"", ""text"": ""https://goo.gl/maps/er1jTGm6rjYrf6Hi6""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),201672,891,1260,2021-09-21T15:44:03,1632206643,,,,,,,,,,,,,,
832,message,2020-09-18T17:35:19,1600418119,,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),236671,891,1261,2022-05-09T12:57:52,1652068672,,,,,,,,,,,,,,
833,message,2020-09-18T17:35:19,1600418119,,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),38110,393,430,,,,,,,,,,,,,,,,
834,message,2020-09-18T17:35:19,1600418119,,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),46017,359,488,,,,,,,,,,,,,,,,
835,message,2020-09-18T17:35:19,1600418119,,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),30844,349,512,,,,,,,,,,,,,,,,
838,message,2020-09-21T19:54:55,1600685695,,,,,"[""🇻🇳 하노이 이민국 공식지정업체\n특별입국 11월 6일 금요일 진행중\n11월~12월 계속 진행중\n▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔ \n🅰️  서류진행\n입국승인허가,호텔예약,비행기예약 완료뒤에 결제. 신뢰할수있는업체.\n🅱️  확실한 일처리, 이민국 공식지정 사무실\n ▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔\n✅  특별입국 기업인/가족전형다수 진행완료경험\n(하노이/박닌/호치민초청회사만 진행가능**)\n🔻 기업인경우 상용비자로 입국\n🔻 기업인가족분경우 가족비자로 입국\n(별)  세금계산서 발행가능(결제완료뒤약2주)\n▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔\n특별입국 담당자 이팀장&김팀장\n✅  (카톡):  \nHanoihome000\nhanoihome001\n☎️036 238 3602 \n☎️ 0868 21 9061 \n🎯주소: Tran phu,HoanKiem,hanoi\n사무실방문상담가능 한국인팀장\n▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔\n\n비행기표 : 700불\n입국승인허가비용 : 600불\n공항픽업 비용 : 52불\n호텔비 (14박) : 1250불\n총 2602불\n\n베트남 정부승인 특별입국 단톡방\n"", {""type"": ""link"", ""text"": ""https://open.kakao.com/o/gyXJ66Wb""}, """"]","[{""type"": ""plain"", ""text"": ""🇻🇳 하노이 이민국 공식지정업체\n특별입국 11월 6일 금요일 진행중\n11월~12월 계속 진행중\n▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔ \n🅰️  서류진행\n입국승인허가,호텔예약,비행기예약 완료뒤에 결제. 신뢰할수있는업체.\n🅱️  확실한 일처리, 이민국 공식지정 사무실\n ▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔\n✅  특별입국 기업인/가족전형다수 진행완료경험\n(하노이/박닌/호치민초청회사만 진행가능**)\n🔻 기업인경우 상용비자로 입국\n🔻 기업인가족분경우 가족비자로 입국\n(별)  세금계산서 발행가능(결제완료뒤약2주)\n▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔\n특별입국 담당자 이팀장&김팀장\n✅  (카톡):  \nHanoihome000\nhanoihome001\n☎️036 238 3602 \n☎️ 0868 21 9061 \n🎯주소: Tran phu,HoanKiem,hanoi\n사무실방문상담가능 한국인팀장\n▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔\n\n비행기표 : 700불\n입국승인허가비용 : 600불\n공항픽업 비용 : 52불\n호텔비 (14박) : 1250불\n총 2602불\n\n베트남 정부승인 특별입국 단톡방\n""}, {""type"": ""link"", ""text"": ""https://open.kakao.com/o/gyXJ66Wb""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),128740,891,1260,2020-10-19T17:07:52,1603094872,,,,,,,,,,,,,,
839,message,2020-09-21T20:02:37,1600686157,,,,,"[{""type"": ""hashtag"", ""text"": ""#하노이미딩가라오케""}, "" "", {""type"": ""hashtag"", ""text"": ""#미딩가라오케""}, ""\n\n100% 가라오케 서류 완비\n100% 가라오케 서류 완비\n\n사장놈이 미쳤어요....\n\n일인당 95만동(룸비포함)\n소주 맥주 안주 물 음료  노래방사용  무제한!!!!!\n\n언제까지?  바가바가 문닫을 때 까지.\n\n낮2시부터 \n새벽5시까지........쭉^^^^\n아가씨가 하노이에서 가장 많은\n\n새벽 새벽 5시까지^^^^^^^^^^\n\n새벽 5시 까지~~~~~^^^^^^\n\n\n한국인사장 24시간대기\n\n예약 및 문의  \n091 633 1004\n091 206 0355\n\n카톡\nhurro1818\n \n새로운 마음으로\n최선을 다하겠습니다. \n진심으로 항상 감사합니다\n\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/post/하노이-가라오케-바가바가-가라오케""}, """"]","[{""type"": ""hashtag"", ""text"": ""#하노이미딩가라오케""}, {""type"": ""plain"", ""text"": "" ""}, {""type"": ""hashtag"", ""text"": ""#미딩가라오케""}, {""type"": ""plain"", ""text"": ""\n\n100% 가라오케 서류 완비\n100% 가라오케 서류 완비\n\n사장놈이 미쳤어요....\n\n일인당 95만동(룸비포함)\n소주 맥주 안주 물 음료  노래방사용  무제한!!!!!\n\n언제까지?  바가바가 문닫을 때 까지.\n\n낮2시부터 \n새벽5시까지........쭉^^^^\n아가씨가 하노이에서 가장 많은\n\n새벽 새벽 5시까지^^^^^^^^^^\n\n새벽 5시 까지~~~~~^^^^^^\n\n\n한국인사장 24시간대기\n\n예약 및 문의  \n091 633 1004\n091 206 0355\n\n카톡\nhurro1818\n \n새로운 마음으로\n최선을 다하겠습니다. \n진심으로 항상 감사합니다\n\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman19.com/post/하노이-가라오케-바가바가-가라오케""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),214626,891,1260,2020-10-30T11:04:28,1604023468,,,,,,,,,,,,,,
840,message,2020-09-24T18:03:59,1600938239,,,,,"[{""type"": ""hashtag"", ""text"": ""#하노이가라오케""}, "" "", {""type"": ""hashtag"", ""text"": ""#남쭝엔가라오케""}, ""\n\n원 클럽 가라오케\nOne club karaoke\n\n낮12부터 영업합니다.\n미리 연락주시면 오전 오픈도 가능!!\n\n소주&맥주&보드카세트\n1~2인 인당 100만동 무제한\n3인 이상 인당 80만동 무제한\n*룸비 포함\n\n양주 17년 세트\n17년 양주 200만동\n*룸비 인당 30만동\n\n예약문의\n전화 "", {""type"": ""phone"", ""text"": ""098-391-9791""}, ""\n카톡 phamthanhthuy\n\n사이트주소\n"", {""type"": ""link"", ""text"": ""http://vina-forman18.com/hanoi_kara/16""}, ""\n\n구글주소\n"", {""type"": ""link"", ""text"": ""https://goo.gl/maps/RhrfJoWVkMUS4SSc7""}, """"]","[{""type"": ""hashtag"", ""text"": ""#하노이가라오케""}, {""type"": ""plain"", ""text"": "" ""}, {""type"": ""hashtag"", ""text"": ""#남쭝엔가라오케""}, {""type"": ""plain"", ""text"": ""\n\n원 클럽 가라오케\nOne club karaoke\n\n낮12부터 영업합니다.\n미리 연락주시면 오전 오픈도 가능!!\n\n소주&맥주&보드카세트\n1~2인 인당 100만동 무제한\n3인 이상 인당 80만동 무제한\n*룸비 포함\n\n양주 17년 세트\n17년 양주 200만동\n*룸비 인당 30만동\n\n예약문의\n전화 ""}, {""type"": ""phone"", ""text"": ""098-391-9791""}, {""type"": ""plain"", ""text"": ""\n카톡 phamthanhthuy\n\n사이트주소\n""}, {""type"": ""link"", ""text"": ""http://vina-forman18.com/hanoi_kara/16""}, {""type"": ""plain"", ""text"": ""\n\n구글주소\n""}, {""type"": ""link"", ""text"": ""https://goo.gl/maps/RhrfJoWVkMUS4SSc7""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),190397,891,1260,2020-12-17T16:44:06,1608191046,,,,,,,,,,,,,,
841,message,2020-09-24T18:03:59,1600938239,,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),215286,891,1260,,,,,,,,,,,,,,,,
846,message,2020-10-01T12:55:52,1601524552,,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,,,512,512,,,,,,,(File not included. Change data exporting settings to download.),AnimatedSticker.tgs,19673,(File not included. Change data exporting settings to download.),5272,sticker,😂,application/x-tgsticker,,
847,message,2020-10-01T13:52:15,1601527935,,,,,"[""하노이 일본 오리지널 정통 파칭코!!\n\nP-LUCKY(P-ラッキー)\n\n위치 하노이 나무호텔 근처 2층\n\n문의 : "", {""type"": ""phone"", ""text"": ""0359583117""}, ""\n카톡 : 전화번호로 친추 가능!\n\n실제 플레이 영상1\n"", {""type"": ""link"", ""text"": ""https://youtu.be/DqcUODN2CJs""}, ""\n\n실제 플레이영상2\n"", {""type"": ""link"", ""text"": ""https://youtu.be/OUIVRClSlNA""}, ""\n\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/하노이-게임업소-하노이-파칭코-빠찡꼬-신규-오픈-hanoi-パチンコ""}, ""\n\n찾아오시는길\n"", {""type"": ""link"", ""text"": ""https://goo.gl/maps/zp73UxkHR6zc7Ssm7""}, """"]","[{""type"": ""plain"", ""text"": ""하노이 일본 오리지널 정통 파칭코!!\n\nP-LUCKY(P-ラッキー)\n\n위치 하노이 나무호텔 근처 2층\n\n문의 : ""}, {""type"": ""phone"", ""text"": ""0359583117""}, {""type"": ""plain"", ""text"": ""\n카톡 : 전화번호로 친추 가능!\n\n실제 플레이 영상1\n""}, {""type"": ""link"", ""text"": ""https://youtu.be/DqcUODN2CJs""}, {""type"": ""plain"", ""text"": ""\n\n실제 플레이영상2\n""}, {""type"": ""link"", ""text"": ""https://youtu.be/OUIVRClSlNA""}, {""type"": ""plain"", ""text"": ""\n\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/하노이-게임업소-하노이-파칭코-빠찡꼬-신규-오픈-hanoi-パチンコ""}, {""type"": ""plain"", ""text"": ""\n\n찾아오시는길\n""}, {""type"": ""link"", ""text"": ""https://goo.gl/maps/zp73UxkHR6zc7Ssm7""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),271944,760,1280,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,,,,,,,,,,
848,message,2020-10-01T13:52:15,1601527935,,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,,,1080,1920,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),video_2020-09-05_10-38-10.mp4,97670908,(File not included. Change data exporting settings to download.),15546,video_file,,video/mp4,,51
849,message,2020-10-01T13:52:15,1601527935,,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),283183,960,1280,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,,,,,,,,,,
850,message,2020-10-01T13:52:15,1601527935,,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,,,1080,1920,,,,,베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel1275806551,(File not included. Change data exporting settings to download.),video_2020-09-05_10-37-46.mp4,41451265,(File not included. Change data exporting settings to download.),15687,video_file,,video/mp4,,22
